rm -f obj/main.o
rm -f test.exe
g++ -O3 -std=c++17 -g -Iinclude -c src/main.cpp -o obj/main.o
g++ -o exe/test.exe obj/main.o -O3 -std=c++17 -g -Iinclude   -lm
1;inf
2;1.5e-08
3;5.33333e-09
4;2.75e-09
5;2.55e-09
6;1.66667e-09
7;1.40476e-09
8;1.07143e-09
9;8.88889e-10
10;8.33333e-10
11;7.81818e-10
12;7.12121e-10
13;6.53846e-10
14;8.51648e-10
15;6.38095e-10
16;6.08333e-10
17;5.84559e-10
18;5.91503e-10
19;5.76023e-10
20;5.57895e-10
21;5.64286e-10
22;5.56277e-10
23;5.5336e-10
24;5.3442e-10
25;5.31667e-10
26;5.33846e-10
27;5.27066e-10
28;5.21164e-10
29;5.19704e-10
30;5.18391e-10
31;5.17204e-10
32;5.13105e-10
33;5.11364e-10
34;5.36542e-10
35;5.76471e-10
36;5.04762e-10
37;5.03003e-10
38;5.06401e-10
39;5.04049e-10
40;5.01282e-10
41;5.01829e-10
42;5.01161e-10
43;4.98893e-10
44;4.7833e-10
45;4.78283e-10
46;4.7971e-10
47;4.80574e-10
48;4.7695e-10
49;4.7619e-10
50;4.77959e-10
51;4.78039e-10
52;4.73605e-10
53;4.76052e-10
54;4.7659e-10
55;4.76431e-10
56;4.71104e-10
57;4.72744e-10
58;4.73987e-10
59;4.71654e-10
60;4.71751e-10
61;4.73497e-10
62;4.73295e-10
63;4.7363e-10
64;5.3745e-10
65;4.71635e-10
66;4.72028e-10
67;4.72411e-10
68;4.71027e-10
69;4.71228e-10
70;4.71222e-10
71;4.7163e-10
72;4.69484e-10
73;4.71081e-10
74;4.71122e-10
75;4.68649e-10
76;4.69474e-10
77;4.68045e-10
78;4.69697e-10
79;4.71438e-10
80;4.68829e-10
81;4.69136e-10
82;4.70039e-10
83;4.69292e-10
84;4.68445e-10
85;4.68207e-10
86;4.69631e-10
87;4.68859e-10
88;4.7035e-10
89;4.67441e-10
90;4.69288e-10
91;4.76435e-10
92;4.67391e-10
93;4.68443e-10
94;4.69915e-10
95;4.67189e-10
96;4.6886e-10
97;4.67247e-10
98;4.67705e-10
99;4.68563e-10
100;4.67273e-10
101;4.66436e-10
102;4.68938e-10
103;4.68209e-10
104;4.67326e-10
105;4.66026e-10
106;4.66577e-10
107;4.66584e-10
108;4.67982e-10
109;4.6738e-10
110;4.68557e-10
111;4.67322e-10
112;4.67503e-10
113;4.68236e-10
114;4.67629e-10
115;4.66972e-10
116;4.66192e-10
117;4.67065e-10
118;4.66971e-10
119;4.66173e-10
120;4.66317e-10
121;4.66804e-10
122;4.65926e-10
123;4.66613e-10
124;4.66234e-10
125;5.09097e-10
126;4.66222e-10
127;4.65379e-10
128;4.65428e-10
129;4.67115e-10
130;4.66726e-10
131;4.67176e-10
132;4.67384e-10
133;4.66564e-10
134;4.697e-10
135;4.65782e-10
136;4.65686e-10
137;4.65382e-10
138;4.66571e-10
139;4.65906e-10
140;5.81398e-10
141;4.66059e-10
142;4.65438e-10
143;4.65478e-10
144;4.66977e-10
145;4.65421e-10
146;4.6684e-10
147;4.6594e-10
148;4.65619e-10
149;4.65989e-10
150;4.6689e-10
151;4.65651e-10
152;4.6606e-10
153;4.64783e-10
154;4.81199e-10
155;4.65061e-10
156;4.64599e-10
157;4.66275e-10
158;5.17173e-10
159;4.65051e-10
160;4.67138e-10
161;5.31366e-10
162;4.86274e-10
163;4.6622e-10
164;4.66407e-10
165;4.65743e-10
166;4.67141e-10
167;4.65659e-10
168;4.65569e-10
